time,lineRef,directionRef,dateFrameRef,longitude,latitude,operatorRef,bearing,delay,vehicleRef,journeyPatternRef,originShortName,destinationShortName,originAimedDepartureTime,speed,timeAPI,timeStorage
2015-03-25T00:00:09.016+02:00,17,2,2015-03-24,23.9210840,61.4794533,LL,204.0,411,LL_106,17,1592,4065,2315,57.6,1427234409,1427234408
2015-03-25T00:00:09.016+02:00,17,1,2015-03-24,23.5850820,61.4961472,Paunu,193.0,280,Paunu_154,17,4065,1592,2315,21.6,1427234409,1427234408
2015-03-25T00:00:09.016+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234409,1427234408
2015-03-25T00:00:09.016+02:00,28Y,2,2015-03-24,23.9282318,61.5150917,TKL,46.0,175,TKL_275,28Y,0011,5211,2340,0.0,1427234409,1427234408
2015-03-25T00:00:10.037+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,115,TKL_030,4Y,3699,0001,2341,0.0,1427234410,1427234409
2015-03-25T00:00:10.037+02:00,9,1,2015-03-24,23.7621105,61.4978235,Paunu,0.0,3,Paunu_152,9,4045,0007,2335,0.0,1427234410,1427234409
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234409
2015-03-25T00:00:10.037+02:00,17,2,2015-03-24,23.9209520,61.4793255,LL,205.0,413,LL_106,17,1592,4065,2315,54.0,1427234410,1427234409
2015-03-25T00:00:10.037+02:00,17,1,2015-03-24,23.5850743,61.4960943,Paunu,180.0,281,Paunu_154,17,4065,1592,2315,21.6,1427234410,1427234409
2015-03-25T00:00:10.037+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234410,1427234409
2015-03-25T00:00:10.037+02:00,28Y,2,2015-03-24,23.9282302,61.5150912,TKL,0.0,174,TKL_275,28Y,0011,5211,2340,0.0,1427234410,1427234409
2015-03-25T00:00:11.012+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,114,TKL_030,4Y,3699,0001,2341,0.0,1427234411,1427234410
2015-03-25T00:00:11.012+02:00,9,1,2015-03-24,23.7621105,61.4978235,Paunu,0.0,2,Paunu_152,9,4045,0007,2335,0.0,1427234411,1427234410
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234410
2015-03-25T00:00:11.012+02:00,17,2,2015-03-24,23.9208178,61.4792010,LL,207.0,415,LL_106,17,1592,4065,2315,54.0,1427234411,1427234410
2015-03-25T00:00:11.012+02:00,17,1,2015-03-24,23.5850887,61.4960420,Paunu,172.0,281,Paunu_154,17,4065,1592,2315,21.6,1427234411,1427234410
2015-03-25T00:00:11.012+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234411,1427234410
2015-03-25T00:00:11.012+02:00,28Y,2,2015-03-24,23.9282285,61.5150895,TKL,0.0,173,TKL_275,28Y,0011,5211,2340,0.0,1427234411,1427234410
2015-03-25T00:00:12.012+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,113,TKL_030,4Y,3699,0001,2341,0.0,1427234412,1427234412
2015-03-25T00:00:12.012+02:00,9,1,2015-03-24,23.7621105,61.4978235,Paunu,0.0,1,Paunu_152,9,4045,0007,2335,0.0,1427234412,1427234412
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234412
2015-03-25T00:00:12.012+02:00,17,2,2015-03-24,23.9206783,61.4790802,LL,207.0,410,LL_106,17,1592,4065,2315,54.0,1427234412,1427234412
2015-03-25T00:00:12.012+02:00,17,1,2015-03-24,23.5851098,61.4959932,Paunu,169.0,282,Paunu_154,17,4065,1592,2315,18.0,1427234412,1427234412
2015-03-25T00:00:12.012+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234412,1427234412
2015-03-25T00:00:12.012+02:00,28Y,2,2015-03-24,23.9282285,61.5150895,TKL,0.0,172,TKL_275,28Y,0011,5211,2340,0.0,1427234412,1427234412
2015-03-25T00:00:13.012+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,112,TKL_030,4Y,3699,0001,2341,0.0,1427234413,1427234413
2015-03-25T00:00:13.012+02:00,9,1,2015-03-24,23.7621105,61.4978235,Paunu,0.0,0,Paunu_152,9,4045,0007,2335,0.0,1427234413,1427234413
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234413
2015-03-25T00:00:13.012+02:00,17,2,2015-03-24,23.9205488,61.4789587,LL,207.0,409,LL_106,17,1592,4065,2315,54.0,1427234413,1427234413
2015-03-25T00:00:13.012+02:00,17,1,2015-03-24,23.5851297,61.4959488,Paunu,169.0,282,Paunu_154,17,4065,1592,2315,18.0,1427234413,1427234413
2015-03-25T00:00:13.012+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234413,1427234413
2015-03-25T00:00:13.012+02:00,28Y,2,2015-03-24,23.9282285,61.5150895,TKL,0.0,171,TKL_275,28Y,0011,5211,2340,0.0,1427234413,1427234413
2015-03-25T00:00:14.072+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,111,TKL_030,4Y,3699,0001,2341,0.0,1427234414,1427234414
2015-03-25T00:00:14.072+02:00,9,1,2015-03-24,23.7621105,61.4978235,Paunu,0.0,0,Paunu_152,9,4045,0007,2335,0.0,1427234414,1427234414
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234414
2015-03-25T00:00:14.072+02:00,17,2,2015-03-24,23.9204155,61.4788383,LL,208.0,408,LL_106,17,1592,4065,2315,54.0,1427234414,1427234414
2015-03-25T00:00:14.072+02:00,17,1,2015-03-24,23.5851452,61.4959167,Paunu,169.0,282,Paunu_154,17,4065,1592,2315,10.8,1427234414,1427234414
2015-03-25T00:00:14.072+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234414,1427234414
2015-03-25T00:00:14.072+02:00,28Y,2,2015-03-24,23.9282285,61.5150895,TKL,0.0,170,TKL_275,28Y,0011,5211,2340,0.0,1427234414,1427234414
2015-03-25T00:00:15.013+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,110,TKL_030,4Y,3699,0001,2341,0.0,1427234415,1427234415
2015-03-25T00:00:15.013+02:00,9,1,2015-03-24,23.7621105,61.4978235,Paunu,261.0,1,Paunu_152,9,4045,0007,2335,0.0,1427234415,1427234415
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234415
2015-03-25T00:00:15.013+02:00,17,2,2015-03-24,23.9202802,61.4787223,LL,209.0,407,LL_106,17,1592,4065,2315,54.0,1427234415,1427234415
2015-03-25T00:00:15.013+02:00,17,1,2015-03-24,23.5851592,61.4958980,Paunu,169.0,282,Paunu_154,17,4065,1592,2315,3.6,1427234415,1427234415
2015-03-25T00:00:15.013+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234415,1427234415
2015-03-25T00:00:15.013+02:00,28Y,2,2015-03-24,23.9282285,61.5150895,TKL,0.0,169,TKL_275,28Y,0011,5211,2340,0.0,1427234415,1427234415
2015-03-25T00:00:16.013+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,109,TKL_030,4Y,3699,0001,2341,0.0,1427234416,1427234416
2015-03-25T00:00:16.013+02:00,9,1,2015-03-24,23.7621105,61.4978235,Paunu,262.0,2,Paunu_152,9,4045,0007,2335,0.0,1427234416,1427234416
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234416
2015-03-25T00:00:16.013+02:00,17,2,2015-03-24,23.9201437,61.4786090,LL,210.0,406,LL_106,17,1592,4065,2315,54.0,1427234416,1427234416
2015-03-25T00:00:16.013+02:00,17,1,2015-03-24,23.5851652,61.4958923,Paunu,169.0,281,Paunu_154,17,4065,1592,2315,0.0,1427234416,1427234416
2015-03-25T00:00:16.013+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234416,1427234416
2015-03-25T00:00:16.013+02:00,28Y,2,2015-03-24,23.9282285,61.5150895,TKL,0.0,168,TKL_275,28Y,0011,5211,2340,0.0,1427234416,1427234416
2015-03-25T00:00:17.013+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,107,TKL_030,4Y,3699,0001,2341,0.0,1427234417,1427234417
2015-03-25T00:00:17.013+02:00,9,1,2015-03-24,23.7620880,61.4978235,Paunu,261.0,3,Paunu_152,9,4045,0007,2335,7.2,1427234417,1427234417
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234417
2015-03-25T00:00:17.013+02:00,17,2,2015-03-24,23.9200092,61.4784940,LL,209.0,405,LL_106,17,1592,4065,2315,54.0,1427234417,1427234417
2015-03-25T00:00:17.013+02:00,17,1,2015-03-24,23.5851667,61.4958923,Paunu,0.0,280,Paunu_154,17,4065,1592,2315,0.0,1427234417,1427234417
2015-03-25T00:00:17.013+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234417,1427234417
2015-03-25T00:00:17.013+02:00,28Y,2,2015-03-24,23.9282285,61.5150895,TKL,0.0,167,TKL_275,28Y,0011,5211,2340,0.0,1427234417,1427234417
2015-03-25T00:00:18.013+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,107,TKL_030,4Y,3699,0001,2341,0.0,1427234418,1427234418
2015-03-25T00:00:18.013+02:00,9,1,2015-03-24,23.7620212,61.4978188,Paunu,262.0,2,Paunu_152,9,4045,0007,2335,14.4,1427234418,1427234418
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234418
2015-03-25T00:00:18.013+02:00,17,2,2015-03-24,23.9198798,61.4783788,LL,207.0,404,LL_106,17,1592,4065,2315,50.4,1427234418,1427234418
2015-03-25T00:00:18.013+02:00,17,1,2015-03-24,23.5851683,61.4958928,Paunu,0.0,279,Paunu_154,17,4065,1592,2315,0.0,1427234418,1427234418
2015-03-25T00:00:18.013+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234418,1427234418
2015-03-25T00:00:18.013+02:00,28Y,2,2015-03-24,23.9282285,61.5150895,TKL,40.0,166,TKL_275,28Y,0011,5211,2340,0.0,1427234418,1427234418
2015-03-25T00:00:19.013+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,106,TKL_030,4Y,3699,0001,2341,0.0,1427234419,1427234419
2015-03-25T00:00:19.013+02:00,9,1,2015-03-24,23.7619343,61.4978108,Paunu,262.0,1,Paunu_152,9,4045,0007,2335,18.0,1427234419,1427234419
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234419
2015-03-25T00:00:19.013+02:00,17,2,2015-03-24,23.9197568,61.4782640,LL,207.0,403,LL_106,17,1592,4065,2315,50.4,1427234419,1427234419
2015-03-25T00:00:19.013+02:00,17,1,2015-03-24,23.5851683,61.4958928,Paunu,0.0,278,Paunu_154,17,4065,1592,2315,0.0,1427234419,1427234419
2015-03-25T00:00:19.013+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234419,1427234419
2015-03-25T00:00:19.013+02:00,28Y,2,2015-03-24,23.9282368,61.5150952,TKL,35.0,165,TKL_275,28Y,0011,5211,2340,7.2,1427234419,1427234419
2015-03-25T00:00:20.019+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,105,TKL_030,4Y,3699,0001,2341,0.0,1427234420,1427234420
2015-03-25T00:00:20.019+02:00,9,1,2015-03-24,23.7618402,61.4978030,Paunu,260.0,0,Paunu_152,9,4045,0007,2335,18.0,1427234420,1427234420
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234420
2015-03-25T00:00:20.019+02:00,17,2,2015-03-24,23.9196338,61.4781513,LL,207.0,402,LL_106,17,1592,4065,2315,50.4,1427234420,1427234420
2015-03-25T00:00:20.019+02:00,17,1,2015-03-24,23.5851683,61.4958928,Paunu,0.0,277,Paunu_154,17,4065,1592,2315,0.0,1427234420,1427234420
2015-03-25T00:00:20.019+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234420,1427234420
2015-03-25T00:00:20.019+02:00,28Y,2,2015-03-24,23.9282685,61.5151180,TKL,33.0,164,TKL_275,28Y,0011,5211,2340,14.4,1427234420,1427234420
2015-03-25T00:00:21.014+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,104,TKL_030,4Y,3699,0001,2341,0.0,1427234421,1427234421
2015-03-25T00:00:21.014+02:00,9,1,2015-03-24,23.7617418,61.4977958,Paunu,258.0,2,Paunu_152,9,4045,0007,2335,18.0,1427234421,1427234421
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234421
2015-03-25T00:00:21.014+02:00,17,2,2015-03-24,23.9195122,61.4780398,LL,208.0,401,LL_106,17,1592,4065,2315,50.4,1427234421,1427234421
2015-03-25T00:00:21.014+02:00,17,1,2015-03-24,23.5851683,61.4958928,Paunu,0.0,276,Paunu_154,17,4065,1592,2315,0.0,1427234421,1427234421
2015-03-25T00:00:21.014+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234421,1427234421
2015-03-25T00:00:21.014+02:00,28Y,2,2015-03-24,23.9283148,61.5151518,TKL,33.0,164,TKL_275,28Y,0011,5211,2340,18.0,1427234421,1427234421
2015-03-25T00:00:22.014+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,102,TKL_030,4Y,3699,0001,2341,0.0,1427234422,1427234422
2015-03-25T00:00:22.014+02:00,9,1,2015-03-24,23.7616438,61.4977878,Paunu,257.0,3,Paunu_152,9,4045,0007,2335,18.0,1427234422,1427234422
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234422
2015-03-25T00:00:22.014+02:00,17,2,2015-03-24,23.9193925,61.4779295,LL,208.0,399,LL_106,17,1592,4065,2315,50.4,1427234422,1427234422
2015-03-25T00:00:22.014+02:00,17,1,2015-03-24,23.5851683,61.4958928,Paunu,0.0,274,Paunu_154,17,4065,1592,2315,0.0,1427234422,1427234422
2015-03-25T00:00:22.014+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234422,1427234422
2015-03-25T00:00:22.014+02:00,28Y,2,2015-03-24,23.9283797,61.5151915,TKL,41.0,159,TKL_275,28Y,0011,5211,2340,21.6,1427234422,1427234422
2015-03-25T00:00:23.014+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,102,TKL_030,4Y,3699,0001,2341,0.0,1427234423,1427234423
2015-03-25T00:00:23.014+02:00,9,1,2015-03-24,23.7615453,61.4977795,Paunu,257.0,4,Paunu_152,9,4045,0007,2335,18.0,1427234423,1427234423
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234423
2015-03-25T00:00:23.014+02:00,17,2,2015-03-24,23.9192727,61.4778198,LL,208.0,399,LL_106,17,1592,4065,2315,50.4,1427234423,1427234423
2015-03-25T00:00:23.014+02:00,17,1,2015-03-24,23.5851683,61.4958928,Paunu,0.0,274,Paunu_154,17,4065,1592,2315,0.0,1427234423,1427234423
2015-03-25T00:00:23.014+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,5,TKL_282,3V,3615,0015,2330,0.0,1427234423,1427234423
2015-03-25T00:00:23.014+02:00,28Y,2,2015-03-24,23.9284687,61.5152337,TKL,48.0,159,TKL_275,28Y,0011,5211,2340,25.2,1427234423,1427234423
2015-03-25T00:00:24.014+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,101,TKL_030,4Y,3699,0001,2341,0.0,1427234424,1427234424
2015-03-25T00:00:24.014+02:00,9,1,2015-03-24,23.7614473,61.4977707,Paunu,258.0,6,Paunu_152,9,4045,0007,2335,18.0,1427234424,1427234424
2015-03-24T23:59:41.011+02:00,3,1,2015-03-24,23.7078212,61.5307055,TKL,92.0,2,TKL_018,3V,3615,1028,2310,25.2,1427234381,1427234424
2015-03-25T00:00:24.014+02:00,17,2,2015-03-24,23.9191560,61.4777125,LL,207.0,398,LL_106,17,1592,4065,2315,46.8,1427234424,1427234424
2015-03-25T00:00:24.014+02:00,17,1,2015-03-24,23.5851683,61.4958928,Paunu,0.0,273,Paunu_154,17,4065,1592,2315,0.0,1427234424,1427234424
2015-03-25T00:00:24.014+02:00,3,1,2015-03-24,23.7609162,61.4974487,TKL,0.0,28,TKL_282,3V,3615,0015,2330,0.0,1427234424,1427234424
2015-03-25T00:00:24.014+02:00,28Y,2,2015-03-24,23.9285808,61.5152767,TKL,53.0,158,TKL_275,28Y,0011,5211,2340,28.8,1427234424,1427234424
2015-03-25T00:00:25.016+02:00,4Y,1,2015-03-24,23.7631437,61.4978835,TKL,0.0,100,TKL_030,4Y,3699,0001,2341,0.0,1427234425,1427234425
