time,lineRef,directionRef,dateFrameRef,longitude,latitude,operatorRef,bearing,delay,vehicleRef,journeyPatternRef,originShortName,destinationShortName,originAimedDepartureTime,speed,timeAPI,timeStorage
2015-03-25T03:07:11.011+02:00,1,1,2015-03-24,23.7958760,61.4803142,Paunu,0.0,31629,,1V,4600,7023,1745,0.0,1427245631,1427245653
2015-03-25T03:08:04.011+02:00,1,2,2015-03-24,23.7895230,61.4810968,Paunu,356.0,14041,,1L,7035,4600,2249,39.6,1427245684,1427245684
2015-03-25T03:07:11.011+02:00,1,1,2015-03-24,23.7958760,61.4803142,Paunu,0.0,31629,,1V,4600,7023,1745,0.0,1427245631,1427245684
2015-03-25T03:08:34.012+02:00,1,2,2015-03-24,23.7866967,61.4822463,Paunu,266.0,14071,,1L,7035,4600,2249,50.4,1427245714,1427245714
2015-03-25T03:09:04.013+02:00,1,2,2015-03-24,23.7799010,61.4821723,Paunu,274.0,14101,,1L,7035,4600,2249,43.2,1427245744,1427245743
2015-03-25T03:09:34.010+02:00,1,2,2015-03-24,23.7767083,61.4823107,Paunu,281.0,14131,,1L,7035,4600,2249,3.6,1427245774,1427245774
2015-03-25T03:10:35.014+02:00,1,2,2015-03-24,23.7794620,61.4888255,Paunu,24.0,14132,,1L,7035,4600,2249,46.8,1427245835,1427245835
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245866
2015-03-25T03:11:37.013+02:00,1,2,2015-03-24,23.7734687,61.4910037,Paunu,269.0,14135,Paunu_145,1L,7035,4600,2249,43.2,1427245897,1427245897
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245897
2015-03-25T03:11:38.013+02:00,1,2,2015-03-24,23.7732565,61.4910562,Paunu,293.0,14135,Paunu_145,1L,7035,4600,2249,43.2,1427245898,1427245898
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245898
2015-03-25T03:11:39.013+02:00,1,2,2015-03-24,23.7730690,61.4911250,Paunu,306.0,14134,Paunu_145,1L,7035,4600,2249,43.2,1427245899,1427245899
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245899
2015-03-25T03:11:40.018+02:00,1,2,2015-03-24,23.7729072,61.4912007,Paunu,314.0,14132,Paunu_145,1L,7035,4600,2249,43.2,1427245900,1427245900
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245900
2015-03-25T03:11:41.014+02:00,1,2,2015-03-24,23.7727632,61.4912815,Paunu,319.0,14139,Paunu_145,1L,7035,4600,2249,39.6,1427245901,1427245901
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245901
2015-03-25T03:11:42.014+02:00,1,2,2015-03-24,23.7726328,61.4913553,Paunu,320.0,14135,Paunu_145,1L,7035,4600,2249,39.6,1427245902,1427245902
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245902
2015-03-25T03:11:43.014+02:00,1,2,2015-03-24,23.7725078,61.4914260,Paunu,318.0,14136,Paunu_145,1L,7035,4600,2249,36.0,1427245903,1427245903
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245903
2015-03-25T03:11:44.014+02:00,1,2,2015-03-24,23.7723807,61.4914903,Paunu,315.0,14134,Paunu_145,1L,7035,4600,2249,36.0,1427245904,1427245904
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245904
2015-03-25T03:11:45.019+02:00,1,2,2015-03-24,23.7722523,61.4915497,Paunu,313.0,14131,Paunu_145,1L,7035,4600,2249,32.4,1427245905,1427245905
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245905
2015-03-25T03:11:46.015+02:00,1,2,2015-03-24,23.7721327,61.4916058,Paunu,313.0,14129,Paunu_145,1L,7035,4600,2249,32.4,1427245906,1427245906
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245906
2015-03-25T03:11:47.010+02:00,1,2,2015-03-24,23.7720058,61.4916607,Paunu,313.0,14127,Paunu_145,1L,7035,4600,2249,32.4,1427245907,1427245907
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245907
2015-03-25T03:11:48.010+02:00,1,2,2015-03-24,23.7718808,61.4917177,Paunu,313.0,14125,Paunu_145,1L,7035,4600,2249,32.4,1427245908,1427245908
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245908
2015-03-25T03:11:49.010+02:00,1,2,2015-03-24,23.7717470,61.4917722,Paunu,312.0,14122,Paunu_145,1L,7035,4600,2249,32.4,1427245909,1427245909
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245909
2015-03-25T03:11:50.015+02:00,1,2,2015-03-24,23.7716215,61.4918283,Paunu,312.0,14121,Paunu_145,1L,7035,4600,2249,32.4,1427245910,1427245910
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245910
2015-03-25T03:11:51.011+02:00,1,2,2015-03-24,23.7714973,61.4918857,Paunu,313.0,14119,Paunu_145,1L,7035,4600,2249,32.4,1427245911,1427245911
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245911
2015-03-25T03:11:52.011+02:00,1,2,2015-03-24,23.7713783,61.4919467,Paunu,317.0,14116,Paunu_145,1L,7035,4600,2249,32.4,1427245912,1427245912
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245912
2015-03-25T03:11:53.011+02:00,1,2,2015-03-24,23.7712818,61.4920130,Paunu,328.0,14113,Paunu_145,1L,7035,4600,2249,32.4,1427245913,1427245913
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245913
2015-03-25T03:11:54.011+02:00,1,2,2015-03-24,23.7712187,61.4920893,Paunu,342.0,14110,Paunu_145,1L,7035,4600,2249,32.4,1427245914,1427245914
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245914
2015-03-25T03:11:55.021+02:00,1,2,2015-03-24,23.7711892,61.4921733,Paunu,353.0,14106,Paunu_145,1L,7035,4600,2249,32.4,1427245915,1427245915
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245915
2015-03-25T03:11:56.012+02:00,1,2,2015-03-24,23.7711722,61.4922603,Paunu,354.0,14104,Paunu_145,1L,7035,4600,2249,32.4,1427245916,1427245916
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245916
2015-03-25T03:11:57.012+02:00,1,2,2015-03-24,23.7711518,61.4923485,Paunu,354.0,14100,Paunu_145,1L,7035,4600,2249,36.0,1427245917,1427245917
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245917
2015-03-25T03:11:59.012+02:00,1,2,2015-03-24,23.7710963,61.4925352,Paunu,352.0,14092,Paunu_145,1L,7035,4600,2249,36.0,1427245919,1427245918
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245918
2015-03-25T03:12:00.017+02:00,1,2,2015-03-24,23.7710613,61.4926287,Paunu,349.0,14088,Paunu_145,1L,7035,4600,2249,36.0,1427245920,1427245919
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245919
2015-03-25T03:12:01.012+02:00,1,2,2015-03-24,23.7710253,61.4927240,Paunu,348.0,14084,Paunu_145,1L,7035,4600,2249,39.6,1427245921,1427245920
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245920
2015-03-25T03:12:02.013+02:00,1,2,2015-03-24,23.7709873,61.4928175,Paunu,348.0,14080,Paunu_145,1L,7035,4600,2249,36.0,1427245922,1427245921
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245921
2015-03-25T03:12:03.013+02:00,1,2,2015-03-24,23.7709483,61.4929143,Paunu,347.0,14076,Paunu_145,1L,7035,4600,2249,39.6,1427245923,1427245922
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245922
2015-03-25T03:12:04.018+02:00,1,2,2015-03-24,23.7709055,61.4930092,Paunu,347.0,14072,Paunu_145,1L,7035,4600,2249,39.6,1427245924,1427245923
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245923
2015-03-25T03:12:05.018+02:00,1,2,2015-03-24,23.7708612,61.4931070,Paunu,346.0,14067,Paunu_145,1L,7035,4600,2249,39.6,1427245925,1427245925
2015-03-25T03:11:06.012+02:00,1,2,2015-03-24,23.7804995,61.4903437,Paunu,290.0,14163,,1L,7035,4600,2249,36.0,1427245866,1427245925
2015-03-25T03:12:06.013+02:00,1,2,2015-03-24,23.7708175,61.4932095,Paunu,346.0,14064,Paunu_145,1L,7035,4600,2249,39.6,1427245926,1427245926
2015-03-25T03:12:07.014+02:00,1,2,2015-03-24,23.7707598,61.4933107,Paunu,343.0,14059,Paunu_145,1L,7035,4600,2249,43.2,1427245927,1427245927
2015-03-25T03:12:08.014+02:00,1,2,2015-03-24,23.7707035,61.4934115,Paunu,344.0,14054,Paunu_145,1L,7035,4600,2249,43.2,1427245928,1427245928
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245928
2015-03-25T03:12:09.014+02:00,1,2,2015-03-24,23.7706420,61.4935132,Paunu,343.0,14050,Paunu_145,1L,7035,4600,2249,43.2,1427245929,1427245929
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245929
2015-03-25T03:12:10.014+02:00,1,2,2015-03-24,23.7705795,61.4936142,Paunu,343.0,14046,Paunu_145,1L,7035,4600,2249,43.2,1427245930,1427245930
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245930
2015-03-25T03:12:11.014+02:00,1,2,2015-03-24,23.7705202,61.4937110,Paunu,342.0,14042,Paunu_145,1L,7035,4600,2249,39.6,1427245931,1427245931
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245931
2015-03-25T03:12:12.015+02:00,1,2,2015-03-24,23.7704622,61.4938093,Paunu,344.0,14037,Paunu_145,1L,7035,4600,2249,39.6,1427245932,1427245932
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245932
2015-03-25T03:12:13.010+02:00,1,2,2015-03-24,23.7704060,61.4939070,Paunu,344.0,14051,Paunu_145,1L,7035,4600,2249,39.6,1427245933,1427245933
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245933
2015-03-25T03:12:14.010+02:00,1,2,2015-03-24,23.7703487,61.4940025,Paunu,343.0,14048,Paunu_145,1L,7035,4600,2249,39.6,1427245934,1427245934
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245934
2015-03-25T03:12:15.010+02:00,1,2,2015-03-24,23.7702897,61.4940963,Paunu,343.0,14047,Paunu_145,1L,7035,4600,2249,39.6,1427245935,1427245935
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245935
2015-03-25T03:12:16.010+02:00,1,2,2015-03-24,23.7702275,61.4941885,Paunu,342.0,14046,Paunu_145,1L,7035,4600,2249,39.6,1427245936,1427245936
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245936
2015-03-25T03:12:17.016+02:00,1,2,2015-03-24,23.7701667,61.4942790,Paunu,343.0,14044,Paunu_145,1L,7035,4600,2249,39.6,1427245937,1427245937
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245937
2015-03-25T03:12:18.011+02:00,1,2,2015-03-24,23.7701137,61.4943718,Paunu,347.0,14042,Paunu_145,1L,7035,4600,2249,39.6,1427245938,1427245938
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245938
2015-03-25T03:12:19.011+02:00,1,2,2015-03-24,23.7700645,61.4944647,Paunu,347.0,14041,Paunu_145,1L,7035,4600,2249,39.6,1427245939,1427245939
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245939
2015-03-25T03:12:20.016+02:00,1,2,2015-03-24,23.7700140,61.4945573,Paunu,345.0,14039,Paunu_145,1L,7035,4600,2249,39.6,1427245940,1427245940
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245940
2015-03-25T03:12:21.011+02:00,1,2,2015-03-24,23.7699538,61.4946517,Paunu,343.0,14038,Paunu_145,1L,7035,4600,2249,39.6,1427245941,1427245941
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245941
2015-03-25T03:12:22.012+02:00,1,2,2015-03-24,23.7698845,61.4947485,Paunu,342.0,14036,Paunu_145,1L,7035,4600,2249,39.6,1427245942,1427245942
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245942
2015-03-25T03:12:23.012+02:00,1,2,2015-03-24,23.7698093,61.4948463,Paunu,340.0,14034,Paunu_145,1L,7035,4600,2249,43.2,1427245943,1427245943
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245943
2015-03-25T03:12:24.012+02:00,1,2,2015-03-24,23.7697278,61.4949430,Paunu,338.0,14033,Paunu_145,1L,7035,4600,2249,43.2,1427245944,1427245944
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245944
2015-03-25T03:12:25.012+02:00,1,2,2015-03-24,23.7696382,61.4950382,Paunu,336.0,14031,Paunu_145,1L,7035,4600,2249,43.2,1427245945,1427245945
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245945
2015-03-25T03:12:26.012+02:00,1,2,2015-03-24,23.7695400,61.4951317,Paunu,333.0,14029,Paunu_145,1L,7035,4600,2249,43.2,1427245946,1427245946
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245946
2015-03-25T03:12:27.013+02:00,1,2,2015-03-24,23.7694365,61.4952235,Paunu,331.0,14027,Paunu_145,1L,7035,4600,2249,43.2,1427245947,1427245947
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245947
2015-03-25T03:12:28.013+02:00,1,2,2015-03-24,23.7693238,61.4953145,Paunu,329.0,14025,Paunu_145,1L,7035,4600,2249,43.2,1427245948,1427245948
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245948
2015-03-25T03:12:29.013+02:00,1,2,2015-03-24,23.7692087,61.4954043,Paunu,328.0,14024,Paunu_145,1L,7035,4600,2249,43.2,1427245949,1427245949
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245949
2015-03-25T03:12:30.018+02:00,1,2,2015-03-24,23.7690918,61.4954942,Paunu,328.0,14022,Paunu_145,1L,7035,4600,2249,43.2,1427245950,1427245950
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245950
2015-03-25T03:12:32.013+02:00,1,2,2015-03-24,23.7688587,61.4956732,Paunu,328.0,14018,Paunu_145,1L,7035,4600,2249,43.2,1427245952,1427245951
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245951
2015-03-25T03:12:33.014+02:00,1,2,2015-03-24,23.7687447,61.4957608,Paunu,328.0,14017,Paunu_145,1L,7035,4600,2249,39.6,1427245953,1427245952
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245952
2015-03-25T03:12:34.014+02:00,1,2,2015-03-24,23.7686320,61.4958453,Paunu,327.0,14015,Paunu_145,1L,7035,4600,2249,39.6,1427245954,1427245953
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245953
2015-03-25T03:12:35.014+02:00,1,2,2015-03-24,23.7685178,61.4959360,Paunu,330.0,14013,Paunu_145,1L,7035,4600,2249,43.2,1427245955,1427245954
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245954
2015-03-25T03:12:36.014+02:00,1,2,2015-03-24,23.7684030,61.4960278,Paunu,329.0,14011,Paunu_145,1L,7035,4600,2249,43.2,1427245956,1427245955
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245955
2015-03-25T03:12:37.019+02:00,1,2,2015-03-24,23.7682927,61.4961147,Paunu,327.0,14010,Paunu_145,1L,7035,4600,2249,39.6,1427245957,1427245956
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245956
2015-03-25T03:12:38.015+02:00,1,2,2015-03-24,23.7681755,61.4962005,Paunu,326.0,14008,Paunu_145,1L,7035,4600,2249,39.6,1427245958,1427245957
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245957
2015-03-25T03:12:39.010+02:00,1,2,2015-03-24,23.7680558,61.4962832,Paunu,325.0,14006,Paunu_145,1L,7035,4600,2249,39.6,1427245959,1427245959
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245959
2015-03-25T03:12:40.015+02:00,1,2,2015-03-24,23.7679298,61.4963625,Paunu,322.0,14005,Paunu_145,1L,7035,4600,2249,39.6,1427245960,1427245960
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245960
2015-03-25T03:12:41.015+02:00,1,2,2015-03-24,23.7678120,61.4964457,Paunu,326.0,14003,Paunu_145,1L,7035,4600,2249,39.6,1427245961,1427245961
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245961
2015-03-25T03:12:42.010+02:00,1,2,2015-03-24,23.7676910,61.4965272,Paunu,324.0,14001,Paunu_145,1L,7035,4600,2249,39.6,1427245962,1427245962
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245962
2015-03-25T03:12:43.011+02:00,1,2,2015-03-24,23.7675947,61.4966122,Paunu,332.0,14000,Paunu_145,1L,7035,4600,2249,39.6,1427245963,1427245963
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245963
2015-03-25T03:12:44.011+02:00,1,2,2015-03-24,23.7674933,61.4966957,Paunu,326.0,13998,Paunu_145,1L,7035,4600,2249,36.0,1427245964,1427245964
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245964
2015-03-25T03:12:45.016+02:00,1,2,2015-03-24,23.7673805,61.4967723,Paunu,325.0,13997,Paunu_145,1L,7035,4600,2249,36.0,1427245965,1427245965
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245965
2015-03-25T03:12:46.011+02:00,1,2,2015-03-24,23.7672750,61.4968482,Paunu,324.0,13995,Paunu_145,1L,7035,4600,2249,36.0,1427245966,1427245966
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245966
2015-03-25T03:12:47.011+02:00,1,2,2015-03-24,23.7671650,61.4969215,Paunu,324.0,13994,Paunu_145,1L,7035,4600,2249,36.0,1427245967,1427245967
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245967
2015-03-25T03:12:48.012+02:00,1,2,2015-03-24,23.7670455,61.4969908,Paunu,322.0,13993,Paunu_145,1L,7035,4600,2249,36.0,1427245968,1427245968
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245968
2015-03-25T03:12:49.012+02:00,1,2,2015-03-24,23.7669300,61.4970610,Paunu,319.0,13991,Paunu_145,1L,7035,4600,2249,36.0,1427245969,1427245969
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245969
2015-03-25T03:12:50.017+02:00,1,2,2015-03-24,23.7668173,61.4971282,Paunu,319.0,13990,Paunu_145,1L,7035,4600,2249,32.4,1427245970,1427245970
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245970
2015-03-25T03:12:51.012+02:00,1,2,2015-03-24,23.7668173,61.4971282,Paunu,319.0,13990,Paunu_145,1L,7035,4600,2249,32.4,1427245971,1427245971
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245971
2015-03-25T03:12:52.012+02:00,1,2,2015-03-24,23.7668173,61.4971282,Paunu,319.0,13990,Paunu_145,1L,7035,4600,2249,32.4,1427245972,1427245972
2015-03-25T03:12:08.014+02:00,1,1,2015-03-24,23.7768593,61.4823088,Paunu,0.0,31865,,1V,4600,7023,1745,0.0,1427245928,1427245972
